deliverableId,industryCategory,status,score,artifacts,paymentId,error,elapsedSec,checkedAt
landing,marketing,PASS,,0,be25fea1-3f49-4f3f-a838-d9ce64fd43ca,"",5,2026-09-22T14:11:17.4746516+02:00
website-business,marketing,PASS,,0,edc952e3-1b7e-4f87-9e17-d027ee1d8354,"",5,2026-09-22T14:11:31.3404515+02:00
website-ecommerce,marketing,PASS,,0,d9d11d34-cc55-424a-ac57-1f8f58ce83ad,"",5,2026-09-22T14:11:35.6075477+02:00
website-business,marketing,PASS,,0,855f82c0-2449-4580-8aed-9b6d4fe17f6f,"",5,2026-09-22T14:11:47.1714176+02:00
website-ecommerce,marketing,PASS,,0,10756c49-fb38-4446-825b-7998108414dc,"",5,2026-09-22T14:12:01.2817490+02:00
white-label-setup,marketing,PASS,,2,7dcaa3db-762a-40b1-8ee9-40b171d7a7d3,"",5,2026-09-22T14:12:05.5429497+02:00
website-ecommerce,marketing,PASS,,0,7137b773-0ca0-4eef-aa8a-c165088285fa,"",10,2026-09-22T14:12:22.4153513+02:00
white-label-setup,marketing,PASS,,2,2787fe7f-d1e3-45b2-89af-fb66fde72816,"",5,2026-09-22T14:12:31.5564618+02:00
sales-enablement,marketing,PASS,,2,fde04ee5-5c69-49dc-9f5d-a56abf04431e,"",6,2026-09-22T14:12:36.5058345+02:00
white-label-setup,marketing,PASS,,2,bbdeff0f-b278-4b50-b492-0a51dce5a1b0,"",5,2026-09-22T14:12:52.1884583+02:00
sales-enablement,marketing,PASS,,2,5ffb10bf-b3ef-456f-9ca8-e555decab4cc,"",5,2026-09-22T14:13:01.1179551+02:00
vertical-package,marketing,PASS,,2,b46f2799-362c-4706-8ccc-9ed5c3386a39,"",5,2026-09-22T14:13:06.1435710+02:00
sales-enablement,marketing,PASS,,2,b97c05e7-0157-4f47-8a86-a1f65e25240a,"",5,2026-09-22T14:13:22.1064103+02:00
vertical-package,marketing,PASS,,2,653fbfd4-9e81-46e9-b43f-64e6604cd423,"",4,2026-09-22T14:13:30.8597565+02:00
lead-gen-retainer,marketing,PASS,,3,ddcf7b47-2cf4-49fd-9bb0-728e57991504,"",13,2026-09-22T14:13:44.3642914+02:00
vertical-package,marketing,PASS,,2,0cb64f5b-93ca-47e8-8f40-dcd067268f64,"",5,2026-09-22T14:13:51.7732315+02:00
lead-gen-retainer,marketing,PASS,,3,e6e0f73e-62e1-40ee-8a45-5e1addb6d10c,"",9,2026-09-22T14:14:04.6032842+02:00
ai-support-retainer,marketing,PASS,,3,753230cd-4a9d-4611-94e4-dbf7c3104718,"",5,2026-09-22T14:14:14.1515183+02:00
lead-gen-retainer,marketing,PASS,,3,361cd15b-8328-4390-abfa-97b9fd7a09c4,"",9,2026-09-22T14:14:25.3721518+02:00
ai-support-retainer,marketing,PASS,,3,b423b964-a1b5-46dd-9655-500668b24cc8,"",5,2026-09-22T14:14:34.1291013+02:00
custom-software,marketing,PASS,,2,b27bffe5-eb44-4355-9e47-84a384005d3b,"",4,2026-09-22T14:14:43.6205584+02:00
ai-support-retainer,marketing,PASS,,3,56368fe5-f69a-4eed-b22d-4234d4a61f3e,"",5,2026-09-22T14:14:54.9786854+02:00
custom-software,marketing,PASS,,2,99907861-1582-412e-8c07-8457bd001a0b,"",5,2026-09-22T14:15:03.6771503+02:00
bundle-portal-presence,marketing,PASS,,2,9430b463-ddff-4b4d-8843-bce5bdb2761e,"",4,2026-09-22T14:15:13.1134773+02:00
custom-software,marketing,PASS,,2,a2eb2edd-b4a5-411a-811e-212c9775ad8e,"",5,2026-09-22T14:15:24.5188855+02:00
bundle-portal-presence,marketing,PASS,,2,ef5404cb-3b35-49d6-91ec-b974cdadbcdc,"",4,2026-09-22T14:15:33.1126265+02:00
bundle-sales-launch,marketing,PASS,,2,f388fcdf-172b-4bda-afb4-8c8229deb396,"",4,2026-09-22T14:15:42.5800190+02:00
bundle-portal-presence,marketing,PASS,,2,96489632-dbac-42c8-b980-0db0fbea7775,"",5,2026-09-22T14:15:54.0766030+02:00
bundle-sales-launch,marketing,PASS,,2,daba5186-3cb8-4ccb-965f-fc5cdd0a4fe8,"",5,2026-09-22T14:16:02.6691763+02:00
bundle-ops-clarity,marketing,PASS,,4,f940e2b0-5daf-4f43-8b36-0a3b25b8ab6a,"",5,2026-09-22T14:16:12.2475863+02:00
bundle-sales-launch,marketing,PASS,,2,2d5ff822-012c-4f55-bbb9-89205a78818e,"",5,2026-09-22T14:16:23.7199425+02:00
bundle-ops-clarity,marketing,PASS,,4,25e269a1-a415-4e27-b13d-28a37c967b87,"",5,2026-09-22T14:16:32.3506809+02:00
setup-quick,photography,PASS,,2,a3b75d4d-e500-479d-8131-0dcb9b365fc1,"",4,2026-09-22T14:16:41.7686738+02:00
bundle-ops-clarity,marketing,PASS,,4,ac0f878d-c754-4e78-8ad3-e8b09c3b8894,"",4,2026-09-22T14:16:53.2227762+02:00
setup-quick,photography,PASS,,2,3bfe8220-32a1-4a88-9fb1-695daa479165,"",5,2026-09-22T14:17:02.1183755+02:00
setup-full,photography,PASS,,4,184249ac-c1cf-4ae6-b108-381b449dc1c8,"",6,2026-09-22T14:17:12.4946187+02:00
setup-quick,photography,PASS,,2,b37eaf2c-cd3c-4ed7-9fe2-c51e2c109d8e,"",5,2026-09-22T14:17:22.8889420+02:00
setup-full,photography,PASS,,4,dec092ba-dbe9-4257-b930-9de876a4dbc3,"",4,2026-09-22T14:17:31.6219546+02:00
setup-custom,photography,PASS,,3,29a01d17-22c9-4368-bbc3-0076240ea2ab,"",5,2026-09-22T14:17:42.0488110+02:00
setup-full,photography,PASS,,4,082fd06a-c843-46ed-9941-0ae8d83f0aa1,"",5,2026-09-22T14:17:52.7636730+02:00
setup-custom,photography,PASS,,3,aa574786-f77b-4b2c-a976-d4167963edda,"",5,2026-09-22T14:18:01.2208180+02:00
audit,photography,PASS,,2,ddebd339-7cfe-4fd6-b59d-3dff94847d0d,"",5,2026-09-22T14:18:11.6750011+02:00
setup-custom,photography,PASS,,3,f1c1fbdd-965b-40f9-8120-8f1ddf2fd82e,"",4,2026-09-22T14:18:22.2368606+02:00
audit,photography,PASS,,2,7658e9f8-e2b3-4260-8471-a0b021a05ce6,"",5,2026-09-22T14:18:30.7534491+02:00
integration,photography,PASS,,3,3ac0f740-f1a4-49e3-95df-8aa7b61b017e,"",4,2026-09-22T14:18:41.1144776+02:00
audit,photography,PASS,,2,4756bbd4-eb1c-4f93-89b2-e5c9bfcffad6,"",4,2026-09-22T14:18:51.7428637+02:00
integration,photography,PASS,,3,358efe7a-2653-4b7f-8393-3b36f167e96b,"",5,2026-09-22T14:19:00.2789119+02:00
workflow-design,photography,PASS,,2,e36080d0-fcf8-4d3e-9a1a-e8bda2579d44,"",4,2026-09-22T14:19:10.6037805+02:00
integration,photography,PASS,,3,7c293bd0-276b-418b-b0a2-234d28f35d45,"",5,2026-09-22T14:19:21.3105845+02:00
workflow-design,photography,PASS,,2,9a53f559-9b2c-4ca0-994a-5927f6d4bcc1,"",5,2026-09-22T14:19:29.8113484+02:00
support-priority,photography,PASS,,2,44183258-2115-4c27-b0e8-9bf6e836849b,"",4,2026-09-22T14:19:40.0917509+02:00
workflow-design,photography,PASS,,2,f673569d-8082-4e3b-b22c-f397d9f5d5b8,"",5,2026-09-22T14:19:51.0215440+02:00
support-priority,photography,PASS,,2,1f9d89df-52dc-4b2f-8fc4-bb74229d4d52,"",5,2026-09-22T14:19:59.3713792+02:00
support-dedicated,photography,PASS,,2,2d5a2d8b-99c8-4da9-8259-824eb772a091,"",5,2026-09-22T14:20:09.8765370+02:00
support-priority,photography,PASS,,2,2a55c653-cc01-4824-b258-7539e42809fe,"",5,2026-09-22T14:20:21.1051099+02:00
support-dedicated,photography,PASS,,2,5375abbf-5a69-44e3-9f73-7f7e0a77d15f,"",5,2026-09-22T14:20:28.9040766+02:00
landing,photography,PASS,,0,87af0c50-ec96-4b9c-9c36-05d1cb3cccf3,"",5,2026-09-22T14:20:39.4256934+02:00
support-dedicated,photography,PASS,,2,c494cc91-16b0-44e6-857f-0170bc825506,"",5,2026-09-22T14:20:50.9415498+02:00
landing,photography,PASS,,0,84ca7921-c498-4e5f-a591-f2b0bd55ac57,"",5,2026-09-22T14:20:58.4463061+02:00
website-business,photography,PASS,,0,a5b4e2e1-2c32-4f72-b8bb-86e343483a4b,"",5,2026-09-22T14:21:09.4140468+02:00
landing,photography,PASS,,0,8ad4a831-ea1b-4d36-a792-6ad78fa8f141,"",5,2026-09-22T14:21:20.4732940+02:00
website-business,photography,PASS,,0,2935d8b8-745b-4851-a99e-8e9460995c5d,"",5,2026-09-22T14:21:28.0824273+02:00
website-ecommerce,photography,PASS,,0,846a18cf-2bd7-4f21-b726-0b80f8e13239,"",5,2026-09-22T14:21:38.9283588+02:00
website-business,photography,PASS,,0,64fc8565-5d18-4acb-9a06-77b3afe5db29,"",5,2026-09-22T14:21:50.0830972+02:00
website-ecommerce,photography,PASS,,0,488fdce2-ca3f-4e2f-bfbe-fb15a18c513b,"",4,2026-09-22T14:21:57.5798795+02:00
white-label-setup,photography,PASS,,2,6576e7e0-4950-45d3-b905-f4aa4a8db077,"",5,2026-09-22T14:22:08.4994186+02:00
website-ecommerce,photography,PASS,,0,83ef5420-546f-4c80-8855-a402ae704d5c,"",5,2026-09-22T14:22:19.8040262+02:00
white-label-setup,photography,PASS,,2,0daf1da3-11c1-4b5f-a1a5-e7727ef595a8,"",5,2026-09-22T14:22:27.1825117+02:00
sales-enablement,photography,PASS,,2,be359c58-afd5-49d8-9c3c-7161cfe4ad91,"",5,2026-09-22T14:22:38.1133761+02:00
white-label-setup,photography,PASS,,2,e6b232e0-c661-4072-b149-2a4b74f2b4ee,"",5,2026-09-22T14:22:49.3269984+02:00
sales-enablement,photography,PASS,,2,68ef6fd0-d935-4f92-b6be-eae96c1b276d,"",4,2026-09-22T14:22:56.6583627+02:00
vertical-package,photography,PASS,,2,5eda68f4-3885-4bd4-ae04-f59b372515ce,"",5,2026-09-22T14:23:07.9599280+02:00
sales-enablement,photography,PASS,,2,b085e005-7a35-47a7-83c0-9bb3cad6836c,"",5,2026-09-22T14:23:18.8834756+02:00
vertical-package,photography,PASS,,2,c35f204d-cb60-4edc-ba6c-af04a84cabbc,"",5,2026-09-22T14:23:26.2570489+02:00
lead-gen-retainer,photography,PASS,,3,a963a20c-1ba7-47f8-a4a5-d0dab9c3ab5c,"",9,2026-09-22T14:23:41.6372931+02:00
vertical-package,photography,PASS,,2,58e29115-59a1-4f65-bf65-3c8cef46f665,"",5,2026-09-22T14:23:48.4507225+02:00
lead-gen-retainer,photography,PASS,,3,b2dbed46-0a7a-41f2-8705-30d8c5a114e2,"",5,2026-09-22T14:23:55.9872670+02:00
ai-support-retainer,photography,PASS,,3,d90cd45e-d992-43af-8b70-7a150394a337,"",5,2026-09-22T14:24:11.2811299+02:00
lead-gen-retainer,photography,PASS,,3,a698ff7a-e461-4d87-948e-cbdf37784d3a,"",9,2026-09-22T14:24:22.0190251+02:00
ai-support-retainer,photography,PASS,,3,cb03181b-9557-46b8-973e-94c56d6b9431,"",5,2026-09-22T14:24:25.5077284+02:00
custom-software,photography,PASS,,2,e0ca60d4-4cc8-4c9b-8e57-e3ca9386bd37,"",5,2026-09-22T14:24:40.8243470+02:00
ai-support-retainer,photography,PASS,,3,c52cd5c0-7898-4eb4-940a-2cdc8c9af4b0,"",4,2026-09-22T14:24:51.5070181+02:00
custom-software,photography,PASS,,2,a0669be9-7016-4b49-bd76-e4ca7bde500f,"",4,2026-09-22T14:24:54.9593277+02:00
bundle-portal-presence,photography,PASS,,2,59d80c4f-a10e-4803-a061-59aa6cd624f8,"",5,2026-09-22T14:25:10.7616000+02:00
custom-software,photography,PASS,,2,939e6231-e0f6-4483-91f6-630e709ec805,"",5,2026-09-22T14:25:21.2128916+02:00
bundle-portal-presence,photography,PASS,,2,924f1a24-68b1-4abf-bbad-63f2ffc4eecd,"",4,2026-09-22T14:25:24.4564958+02:00
bundle-sales-launch,photography,PASS,,2,6fdd6a70-1ba3-4bd8-8440-391bd91aed92,"",5,2026-09-22T14:25:40.6420321+02:00
bundle-portal-presence,photography,PASS,,2,410cc560-83e3-425c-9879-01964e370f6b,"",5,2026-09-22T14:25:51.0845817+02:00
bundle-sales-launch,photography,PASS,,2,1146bad5-e464-4a12-a590-f4764489ca0a,"",4,2026-09-22T14:25:53.9537099+02:00
bundle-ops-clarity,photography,PASS,,4,7921484c-2402-4e47-92ee-621d210dbcf5,"",5,2026-09-22T14:26:10.1569733+02:00
bundle-sales-launch,photography,PASS,,2,2fd3f635-e0a6-4472-9315-b4e705f00647,"",5,2026-09-22T14:26:20.8615504+02:00
bundle-ops-clarity,photography,PASS,,4,fbc8ad0a-8ffc-4e18-aa6c-d65fc6035604,"",4,2026-09-22T14:26:23.4687165+02:00
setup-quick,product_project_management,PASS,,2,55fe04b9-5944-429a-8131-a2521f223d77,"",5,2026-09-22T14:26:39.8576199+02:00
bundle-ops-clarity,photography,PASS,,4,5cee7463-d102-49e9-9b28-76748fc56d29,"",5,2026-09-22T14:26:50.4802712+02:00
setup-quick,product_project_management,PASS,,2,da0945c4-b239-4e8a-8fe6-4abdfbc56431,"",5,2026-09-22T14:26:53.0606880+02:00
setup-full,product_project_management,PASS,,4,6d2e90eb-d559-40c2-a326-258276a08ffd,"",5,2026-09-22T14:27:09.3925478+02:00
setup-quick,product_project_management,PASS,,2,1fb00614-deda-4ec4-8e4f-650842d750a6,"",5,2026-09-22T14:27:20.1366646+02:00
setup-full,product_project_management,PASS,,4,b18463ca-6fc5-47c2-a543-e5639df6e6e1,"",5,2026-09-22T14:27:22.8028858+02:00
setup-custom,product_project_management,PASS,,3,beba21f7-4e3c-4188-98c8-85b52669df5e,"",5,2026-09-22T14:27:38.9684701+02:00
setup-full,product_project_management,PASS,,4,15bb8eb6-5652-48b6-ac2f-56462cb9278d,"",4,2026-09-22T14:27:49.6168834+02:00
setup-custom,product_project_management,PASS,,3,417661cb-78b2-453e-88bb-927c726af0cd,"",4,2026-09-22T14:27:52.3091169+02:00
audit,product_project_management,PASS,,2,0016c626-bd05-49d8-b196-4f87ed10effe,"",5,2026-09-22T14:28:08.6424920+02:00
setup-custom,product_project_management,PASS,,3,c856bf6e-dc8e-43d3-9421-c67740d1d2c4,"",5,2026-09-22T14:28:19.2280389+02:00
audit,product_project_management,PASS,,2,2b03ef95-83ad-4529-b9c0-bb70e321626a,"",4,2026-09-22T14:28:21.7697205+02:00
integration,product_project_management,PASS,,3,1d965eb7-f090-42ad-8392-b2a141d3e45f,"",4,2026-09-22T14:28:38.0874121+02:00
audit,product_project_management,PASS,,2,40a68450-84a2-4d13-81b9-87a158efe961,"",5,2026-09-22T14:28:48.7498117+02:00
integration,product_project_management,PASS,,3,9de5ece3-8e8e-46eb-b152-ad3bb10d1218,"",5,2026-09-22T14:28:51.4668685+02:00
workflow-design,product_project_management,PASS,,2,920db14e-afb6-449f-8362-49c0e52bc409,"",5,2026-09-22T14:29:07.8822415+02:00
integration,product_project_management,PASS,,3,7fe2a25a-d56c-47df-98ce-e7de14637070,"",4,2026-09-22T14:29:18.2277194+02:00
workflow-design,product_project_management,PASS,,2,efa00eb5-2d40-4ffb-94be-6d1f1e88ac2e,"",4,2026-09-22T14:29:20.9063651+02:00
support-priority,product_project_management,PASS,,2,7f832d87-8e92-4f95-b05f-a88970db1f38,"",4,2026-09-22T14:29:37.4014138+02:00
workflow-design,product_project_management,PASS,,2,728546cc-c5a1-4e83-99b2-334e10c3a0fe,"",5,2026-09-22T14:29:47.8150190+02:00
support-priority,product_project_management,PASS,,2,f5882d69-4e8b-4905-8831-c995ea47ce61,"",4,2026-09-22T14:29:50.4004523+02:00
support-dedicated,product_project_management,PASS,,2,89f36fa5-055b-4016-badc-4558fb9a221d,"",5,2026-09-22T14:30:07.2182147+02:00
support-priority,product_project_management,PASS,,2,f7cd385f-b135-43b6-9fe4-43d417aec342,"",5,2026-09-22T14:30:17.4579863+02:00
support-dedicated,product_project_management,PASS,,2,3097bab6-e7a6-4056-96ef-0357b95ac347,"",5,2026-09-22T14:30:19.9518754+02:00
landing,product_project_management,PASS,,0,02de941a-244a-4925-9add-ad25b28916e8,"",4,2026-09-22T14:30:36.7083765+02:00
support-dedicated,product_project_management,PASS,,2,2ab0e3db-a02c-4740-80db-7f45acfdd4b0,"",5,2026-09-22T14:30:47.0907963+02:00
landing,product_project_management,PASS,,0,a41dfbcb-1275-4626-9cb6-2d3ca38aa402,"",4,2026-09-22T14:30:49.4109790+02:00
website-business,product_project_management,PASS,,0,45b6ef93-b802-4b3b-ae68-d798770da49a,"",5,2026-09-22T14:31:06.5016454+02:00
landing,product_project_management,PASS,,0,f3efe26c-617e-4b7f-97a3-68291622604c,"",4,2026-09-22T14:31:16.5570605+02:00
website-business,product_project_management,PASS,,0,cfb1261d-0785-4639-9826-ba3520c470f6,"",4,2026-09-22T14:31:18.8398565+02:00
website-ecommerce,product_project_management,PASS,,0,67624bee-b503-47d7-ad0a-11411129762b,"",4,2026-09-22T14:31:35.9933056+02:00
website-business,product_project_management,PASS,,0,eb965adb-f9d4-4244-8709-3b2c82e60588,"",4,2026-09-22T14:31:46.0562256+02:00
website-ecommerce,product_project_management,PASS,,0,271b17d6-bbc1-4bc3-af50-0951361e8d4c,"",4,2026-09-22T14:31:48.2919624+02:00
white-label-setup,product_project_management,PASS,,2,891f6ad3-b425-44b1-a518-2bea56cd4a60,"",5,2026-09-22T14:32:05.5462797+02:00
website-ecommerce,product_project_management,PASS,,0,e0cd94e1-8e0a-4f66-ae78-853219af0a0e,"",4,2026-09-22T14:32:15.5308392+02:00
sales-enablement,product_project_management,PASS,,2,9870926b-4ff9-440c-aba8-1e4c4a205653,"",4,2026-09-22T14:32:34.9892547+02:00
white-label-setup,product_project_management,PASS,,2,b4b8c5dc-2b36-46cf-9a9c-32d12c1d7bb1,"",5,2026-09-22T14:32:45.2187125+02:00
vertical-package,product_project_management,PASS,,2,f8f83ee6-c3d6-49c3-a0f0-a346a8108052,"",4,2026-09-22T14:33:04.5054655+02:00
sales-enablement,product_project_management,PASS,,2,0c5c5d02-eec5-4644-bdf5-a57649f3e1f9,"",4,2026-09-22T14:33:14.7052917+02:00
lead-gen-retainer,product_project_management,PASS,,3,3108edad-572d-49ee-8201-8e95c1bfb2ac,"",9,2026-09-22T14:33:38.1106699+02:00
vertical-package,product_project_management,PASS,,2,06b869bd-1322-4fec-bcba-f0a20680e435,"",5,2026-09-22T14:33:44.3281563+02:00
ai-support-retainer,product_project_management,PASS,,3,5c96694a-1f08-4c08-9478-168a21826f04,"",5,2026-09-22T14:34:07.7947469+02:00
lead-gen-retainer,product_project_management,PASS,,3,1ad0bb7a-a1e1-42b2-af55-056c71d77cfb,"",13,2026-09-22T14:34:22.3574919+02:00
custom-software,product_project_management,PASS,,2,cbe6b0b0-0784-44cd-be63-c93d4313af70,"",5,2026-09-22T14:34:37.3290557+02:00
ai-support-retainer,product_project_management,PASS,,3,56f31c9b-1230-4f96-9975-433fd9a68837,"",5,2026-09-22T14:34:51.8712107+02:00
bundle-portal-presence,product_project_management,PASS,,2,91d3a283-f264-4261-b257-1e87ce1a9064,"",5,2026-09-22T14:35:06.9839335+02:00
custom-software,product_project_management,PASS,,2,6cbe1658-5b18-4c6d-b1ae-0d9611003ea9,"",5,2026-09-22T14:35:21.4246179+02:00
bundle-sales-launch,product_project_management,PASS,,2,9c1ae9c4-d0ed-4e74-ada1-452745a0b16a,"",5,2026-09-22T14:35:36.5906528+02:00
bundle-portal-presence,product_project_management,PASS,,2,d9aa40c2-f94d-4a07-aec9-28da0784141a,"",5,2026-09-22T14:35:50.9658733+02:00
bundle-ops-clarity,product_project_management,PASS,,4,521b4c4d-f768-48e7-9509-9c131f963a72,"",5,2026-09-22T14:36:06.4331013+02:00
bundle-sales-launch,product_project_management,PASS,,2,a60d35e4-c81c-42f0-b4bf-f5bcfebae975,"",5,2026-09-22T14:36:20.4812078+02:00
setup-quick,real_estate_services,PASS,,2,0a4e04a0-8207-43ee-9085-8a9badde7662,"",5,2026-09-22T14:36:36.1127817+02:00
bundle-ops-clarity,product_project_management,PASS,,4,b3060a21-7b22-445c-b85e-e8debafd8575,"",5,2026-09-22T14:36:50.1940642+02:00
setup-full,real_estate_services,PASS,,4,ffb61e64-b160-4df7-9162-145702fcb4d7,"",5,2026-09-22T14:37:05.6798479+02:00
setup-quick,real_estate_services,PASS,,2,9cf05c96-6e83-4100-a182-fa8f81a441e0,"",4,2026-09-22T14:37:19.6874672+02:00
setup-custom,real_estate_services,PASS,,3,77a3b44d-7012-4a98-a81b-1a56bf8f767e,"",5,2026-09-22T14:37:35.2183742+02:00
setup-full,real_estate_services,PASS,,4,ee8c4554-b0aa-43d8-8152-24417e8310ef,"",5,2026-09-22T14:37:49.2186666+02:00
audit,real_estate_services,PASS,,2,b50fd988-263d-4718-b97e-0bd22a3770a5,"",4,2026-09-22T14:38:04.6963275+02:00
setup-custom,real_estate_services,PASS,,3,e201d83e-5d17-46f0-af59-1a6a216b9fb9,"",5,2026-09-22T14:38:18.8996981+02:00
integration,real_estate_services,PASS,,3,c0f0f608-e478-4cb1-97a3-91a21c44ac17,"",5,2026-09-22T14:38:34.2161802+02:00
audit,real_estate_services,PASS,,2,5c71a5da-937c-4cc3-af34-427ad760a1fe,"",4,2026-09-22T14:38:48.3892287+02:00
workflow-design,real_estate_services,PASS,,2,f58c66f1-a0cd-4450-8994-14c706156a76,"",5,2026-09-22T14:39:03.8815439+02:00
integration,real_estate_services,PASS,,3,4079fb74-33a9-4d39-ad32-3bf70cd57fa8,"",5,2026-09-22T14:39:17.9003953+02:00
support-priority,real_estate_services,PASS,,2,69977b4e-fd40-4c25-a872-e6df7b021854,"",5,2026-09-22T14:39:33.4283739+02:00
workflow-design,real_estate_services,PASS,,2,da12d0dd-233b-4231-9e2e-37f988899cf1,"",4,2026-09-22T14:39:47.3676942+02:00
support-dedicated,real_estate_services,PASS,,2,084da59a-77b9-4035-ba44-f8530afb0c2c,"",5,2026-09-22T14:40:03.0838500+02:00
support-priority,real_estate_services,PASS,,2,ac25559e-b6be-4678-9993-57f4a5aa3998,"",5,2026-09-22T14:40:16.9112382+02:00
landing,real_estate_services,PASS,,0,2defb21a-4f65-4ff4-87cb-963d9db99440,"",5,2026-09-22T14:40:32.7579259+02:00
support-dedicated,real_estate_services,PASS,,2,f5b60888-623d-4574-8dd5-ed539aa9db0d,"",5,2026-09-22T14:40:46.7355083+02:00
website-business,real_estate_services,PASS,,0,5161455d-5b7c-4a28-9d13-dbb0d4a80a6c,"",5,2026-09-22T14:41:02.3798816+02:00
landing,real_estate_services,PASS,,0,5bd6e7a0-df7f-4d86-8886-8a0ae94a9648,"",5,2026-09-22T14:41:16.3163005+02:00
website-ecommerce,real_estate_services,PASS,,0,07a968cc-4960-4db9-ae3b-31b2b604dab7,"",4,2026-09-22T14:41:31.8873352+02:00
website-business,real_estate_services,PASS,,0,135f4b09-786a-472b-97f3-1c43c13c3b04,"",5,2026-09-22T14:41:45.9281789+02:00
white-label-setup,real_estate_services,PASS,,2,bd832842-20de-4e81-83bc-8678d773f7a5,"",5,2026-09-22T14:42:01.4478751+02:00
website-ecommerce,real_estate_services,PASS,,0,c730cf48-0331-4f2a-a391-20cc48f18c29,"",5,2026-09-22T14:42:15.5575153+02:00
sales-enablement,real_estate_services,PASS,,2,da00bf9b-7ec3-4ae4-af0b-ce7e44aff03a,"",5,2026-09-22T14:42:31.0583445+02:00
white-label-setup,real_estate_services,PASS,,2,ae432071-00b5-4328-b661-f166a29501c4,"",4,2026-09-22T14:42:45.0162295+02:00
vertical-package,real_estate_services,PASS,,2,a85187e8-7d41-4f80-ab45-cf509c3a08e5,"",5,2026-09-22T14:43:00.6674166+02:00
sales-enablement,real_estate_services,PASS,,2,9233746c-328e-415e-9f5a-351b47248da7,"",5,2026-09-22T14:43:14.7555792+02:00
lead-gen-retainer,real_estate_services,PASS,,3,240bdaf2-61bb-4d92-b385-b1d62c5b2b78,"",9,2026-09-22T14:43:34.5287951+02:00
vertical-package,real_estate_services,PASS,,2,4738d1a0-bd63-4406-9e7d-0010c475cba3,"",5,2026-09-22T14:43:44.3892300+02:00
ai-support-retainer,real_estate_services,PASS,,3,1c62d07e-e45d-45b6-9ac4-1b59b6165735,"",5,2026-09-22T14:44:04.0586376+02:00
lead-gen-retainer,real_estate_services,PASS,,3,99717549-1616-4ceb-befb-a6d8e5440869,"",13,2026-09-22T14:44:22.0839299+02:00
custom-software,real_estate_services,PASS,,2,97ab63c3-8c32-42fd-866d-642d5651d192,"",5,2026-09-22T14:44:33.7024986+02:00
ai-support-retainer,real_estate_services,PASS,,3,6ea7f4da-bed9-4d2e-9c87-79561042539e,"",4,2026-09-22T14:44:51.5870512+02:00
bundle-portal-presence,real_estate_services,PASS,,2,3f3d5056-92f8-4872-80fb-4e115252de69,"",4,2026-09-22T14:45:03.1891728+02:00
custom-software,real_estate_services,PASS,,2,a38f17e4-f17d-4a07-8eea-317f3adb23dc,"",5,2026-09-22T14:45:21.1235632+02:00
bundle-sales-launch,real_estate_services,PASS,,2,9fecd244-dd98-4932-9a92-42f22bed7434,"",5,2026-09-22T14:45:32.9920772+02:00
bundle-portal-presence,real_estate_services,PASS,,2,25f22712-f7c1-48d5-ae14-87cb95326cfa,"",5,2026-09-22T14:45:50.7260195+02:00
bundle-ops-clarity,real_estate_services,PASS,,4,e9eb33f1-3529-466b-946b-92cada874c44,"",5,2026-09-22T14:46:02.5437857+02:00
bundle-sales-launch,real_estate_services,PASS,,2,0c57ec63-4e9a-47ae-9812-64ada6f84808,"",4,2026-09-22T14:46:20.1683867+02:00
setup-quick,sales,PASS,,2,014fcece-66bf-413b-b6e6-33c72a74208f,"",4,2026-09-22T14:46:32.0166780+02:00
bundle-ops-clarity,real_estate_services,PASS,,4,89117c17-c3ca-4d1f-9484-486d1e876c68,"",5,2026-09-22T14:46:49.7574059+02:00
setup-full,sales,PASS,,4,fac65540-bb39-474a-8bbf-2363a26f260b,"",4,2026-09-22T14:47:01.4900472+02:00
setup-quick,sales,PASS,,2,0ad6ec5c-e6d1-49fc-8875-5f8ec16a1525,"",4,2026-09-22T14:47:19.2197802+02:00
setup-custom,sales,PASS,,3,86d65b61-ecf0-4e05-8c26-47928e5e006c,"",5,2026-09-22T14:47:31.0260968+02:00
setup-full,sales,PASS,,4,90138c2b-dfd3-4e4e-be23-cde0e7d12fa3,"",5,2026-09-22T14:47:48.7774847+02:00
audit,sales,PASS,,2,80892e79-52e5-48dc-bfdf-c7fadbf5a168,"",4,2026-09-22T14:48:00.5116619+02:00
setup-custom,sales,PASS,,3,35177647-ca3c-4258-9523-1e207e138703,"",5,2026-09-22T14:48:18.3481728+02:00
integration,sales,PASS,,3,8cd74327-e9e6-4d50-8210-a08f027cccdc,"",4,2026-09-22T14:48:30.0195534+02:00
audit,sales,PASS,,2,11ab8a6d-707d-41d1-a144-39e1b4e7a35b,"",4,2026-09-22T14:48:47.8254274+02:00
workflow-design,sales,PASS,,2,9d321d3f-d9b1-456a-ba89-7cd690368547,"",4,2026-09-22T14:48:59.5129453+02:00
integration,sales,PASS,,3,e7c247d5-4e61-4f9d-9bd5-9ceafdc21c23,"",4,2026-09-22T14:49:17.2984104+02:00
support-priority,sales,PASS,,2,c3af8f30-f9a9-4816-9da1-50c467f8edbe,"",5,2026-09-22T14:49:29.4080483+02:00
workflow-design,sales,PASS,,2,de66544f-0668-4372-853b-c381c4ef7d31,"",4,2026-09-22T14:49:46.7314242+02:00
support-dedicated,sales,PASS,,2,b8efeccc-fcf4-40aa-bd99-cd61c6d7c58c,"",5,2026-09-22T14:49:58.9434326+02:00
