deliverableId,industry,status,score,artifacts,seconds,error,checkedAt
vertical-package,creator_services,PASS,,2,2,"",2026-08-03T21:33:52.2180022+02:00
vertical-package,real_estate_services,PASS,,2,2,"",2026-08-03T21:33:54.3677319+02:00
vertical-package,healthcare,PASS,,2,2,"",2026-08-03T21:33:56.6086576+02:00
vertical-package,legal,PASS,,2,2,"",2026-08-03T21:33:58.7927469+02:00
vertical-package,retail,PASS,,2,2,"",2026-08-03T21:34:00.8883672+02:00
vertical-package,hospitality,PASS,,2,2,"",2026-08-03T21:34:03.0402690+02:00
vertical-package,construction,PASS,,2,2,"",2026-08-03T21:34:05.1572752+02:00
vertical-package,education,PASS,,2,2,"",2026-08-03T21:34:07.2630296+02:00
vertical-package,finance,PASS,,2,2,"",2026-08-03T21:34:09.3452002+02:00
vertical-package,logistics,PASS,,2,2,"",2026-08-03T21:34:11.4587820+02:00
vertical-package,beauty,PASS,,2,2,"",2026-08-03T21:34:13.5857071+02:00
vertical-package,fitness,PASS,,2,2,"",2026-08-03T21:34:15.7769598+02:00
vertical-package,agriculture,PASS,,2,2,"",2026-08-03T21:34:18.0419215+02:00
vertical-package,automotive,PASS,,2,2,"",2026-08-03T21:34:20.2747041+02:00
vertical-package,real-estate,PASS,,2,2,"",2026-08-03T21:34:22.3615386+02:00
vertical-package,manufacturing,PASS,,2,2,"",2026-08-03T21:34:24.6262225+02:00
vertical-package,technology,PASS,,2,2,"",2026-08-03T21:34:26.8919433+02:00
vertical-package,media,PASS,,2,2,"",2026-08-03T21:34:29.0128041+02:00
vertical-package,nonprofit,PASS,,2,2,"",2026-08-03T21:34:31.1109503+02:00
vertical-package,government,PASS,,2,2,"",2026-08-03T21:34:33.2186506+02:00
vertical-package,energy,PASS,,2,2,"",2026-08-03T21:34:35.4716349+02:00
vertical-package,travel,PASS,,2,2,"",2026-08-03T21:34:37.9297623+02:00
vertical-package,professional,PASS,,2,2,"",2026-08-03T21:34:40.0315107+02:00
vertical-package,entertainment,PASS,,2,2,"",2026-08-03T21:34:42.1497160+02:00
vertical-package,home_services,PASS,,2,2,"",2026-08-03T21:34:44.2648987+02:00
vertical-package,pets,PASS,,2,2,"",2026-08-03T21:34:46.4897726+02:00
vertical-package,industrial,PASS,,2,2,"",2026-08-03T21:34:48.6875786+02:00
lead-gen-retainer,development_it,PASS,,3,2,"",2026-08-03T21:34:50.7958938+02:00
lead-gen-retainer,ai_data,PASS,,3,2,"",2026-08-03T21:34:53.0103809+02:00
lead-gen-retainer,design_creative,PASS,,3,2,"",2026-08-03T21:34:55.1940070+02:00
lead-gen-retainer,writing_translation,PASS,,3,2,"",2026-08-03T21:34:57.7128694+02:00
lead-gen-retainer,marketing,PASS,,3,2,"",2026-08-03T21:34:59.9109024+02:00
lead-gen-retainer,sales,PASS,,3,2,"",2026-08-03T21:35:02.2216221+02:00
lead-gen-retainer,admin_support,PASS,,3,2,"",2026-08-03T21:35:04.4014171+02:00
lead-gen-retainer,customer_service,PASS,,3,2,"",2026-08-03T21:35:06.9986174+02:00
lead-gen-retainer,business_consulting,PASS,,3,2,"",2026-08-03T21:35:09.1743187+02:00
lead-gen-retainer,finance_accounting,PASS,,3,2,"",2026-08-03T21:35:11.3774993+02:00
lead-gen-retainer,legal_services,PASS,,3,2,"",2026-08-03T21:35:13.6085681+02:00
lead-gen-retainer,ecommerce,PASS,,3,2,"",2026-08-03T21:35:15.7973953+02:00
lead-gen-retainer,engineering_architecture,PASS,,3,2,"",2026-08-03T21:35:18.1565512+02:00
lead-gen-retainer,video_animation,PASS,,3,2,"",2026-08-03T21:35:20.3690484+02:00
lead-gen-retainer,audio_music,PASS,,3,2,"",2026-08-03T21:35:22.6298332+02:00
lead-gen-retainer,education_training,PASS,,3,3,"",2026-08-03T21:35:25.3102517+02:00
lead-gen-retainer,hr_recruiting,PASS,,3,2,"",2026-08-03T21:35:27.8249783+02:00
lead-gen-retainer,photography,PASS,,3,2,"",2026-08-03T21:35:30.1653118+02:00
lead-gen-retainer,product_project_management,PASS,,3,2,"",2026-08-03T21:35:32.3507565+02:00
lead-gen-retainer,engineering_science,PASS,,3,2,"",2026-08-03T21:35:34.6025414+02:00
lead-gen-retainer,web3,PASS,,3,2,"",2026-08-03T21:35:36.8998560+02:00
lead-gen-retainer,localization,PASS,,3,2,"",2026-08-03T21:35:39.1597328+02:00
lead-gen-retainer,community_moderation,PASS,,3,2,"",2026-08-03T21:35:41.2896685+02:00
lead-gen-retainer,creator_services,PASS,,3,2,"",2026-08-03T21:35:43.3970401+02:00
lead-gen-retainer,real_estate_services,PASS,,3,2,"",2026-08-03T21:35:45.6291840+02:00
lead-gen-retainer,healthcare,PASS,,3,2,"",2026-08-03T21:35:47.9064491+02:00
lead-gen-retainer,legal,PASS,,3,2,"",2026-08-03T21:35:50.0626959+02:00
lead-gen-retainer,retail,PASS,,3,2,"",2026-08-03T21:35:52.3135918+02:00
lead-gen-retainer,hospitality,PASS,,3,2,"",2026-08-03T21:35:54.5469169+02:00
lead-gen-retainer,finance,PASS,,3,92,"",2026-08-03T21:46:27.2622765+02:00
lead-gen-retainer,logistics,PASS,,3,2,"",2026-08-03T21:46:29.4131590+02:00
lead-gen-retainer,beauty,PASS,,3,2,"",2026-08-03T21:46:31.5690163+02:00
lead-gen-retainer,fitness,PASS,,3,2,"",2026-08-03T21:46:33.8003823+02:00
lead-gen-retainer,agriculture,PASS,,3,2,"",2026-08-03T21:46:36.0527461+02:00
lead-gen-retainer,automotive,PASS,,3,2,"",2026-08-03T21:46:38.2429384+02:00
lead-gen-retainer,real-estate,PASS,,3,2,"",2026-08-03T21:46:40.3883415+02:00
lead-gen-retainer,manufacturing,PASS,,3,2,"",2026-08-03T21:46:42.5415914+02:00
lead-gen-retainer,technology,PASS,,3,2,"",2026-08-03T21:46:44.8111408+02:00
lead-gen-retainer,media,PASS,,3,2,"",2026-08-03T21:46:47.3610725+02:00
lead-gen-retainer,nonprofit,PASS,,3,2,"",2026-08-03T21:46:49.5721628+02:00
lead-gen-retainer,government,PASS,,3,2,"",2026-08-03T21:46:51.8137518+02:00
lead-gen-retainer,energy,PASS,,3,2,"",2026-08-03T21:46:53.9777888+02:00
lead-gen-retainer,travel,PASS,,3,2,"",2026-08-03T21:46:56.4761248+02:00
lead-gen-retainer,professional,PASS,,3,2,"",2026-08-03T21:46:58.7296916+02:00
lead-gen-retainer,entertainment,PASS,,3,2,"",2026-08-03T21:47:00.9474202+02:00
lead-gen-retainer,home_services,PASS,,3,2,"",2026-08-03T21:47:03.2107791+02:00
lead-gen-retainer,pets,PASS,,3,2,"",2026-08-03T21:47:05.4632944+02:00
lead-gen-retainer,industrial,PASS,,3,2,"",2026-08-03T21:47:07.8000493+02:00
ai-support-retainer,development_it,PASS,,3,2,"",2026-08-03T21:47:10.2863742+02:00
ai-support-retainer,ai_data,PASS,,3,2,"",2026-08-03T21:47:12.4057169+02:00
ai-support-retainer,design_creative,PASS,,3,2,"",2026-08-03T21:47:14.5150786+02:00
ai-support-retainer,writing_translation,PASS,,3,2,"",2026-08-03T21:47:16.7769911+02:00
ai-support-retainer,marketing,PASS,,3,2,"",2026-08-03T21:47:19.1327703+02:00
ai-support-retainer,sales,PASS,,3,2,"",2026-08-03T21:47:21.5595335+02:00
ai-support-retainer,admin_support,PASS,,3,2,"",2026-08-03T21:47:23.7056083+02:00
ai-support-retainer,customer_service,PASS,,3,2,"",2026-08-03T21:47:25.8535154+02:00
ai-support-retainer,business_consulting,PASS,,3,2,"",2026-08-03T21:47:28.0108918+02:00
ai-support-retainer,finance_accounting,PASS,,3,2,"",2026-08-03T21:47:30.4120656+02:00
ai-support-retainer,legal_services,PASS,,3,2,"",2026-08-03T21:47:32.5298591+02:00
ai-support-retainer,ecommerce,PASS,,3,2,"",2026-08-03T21:47:34.8206540+02:00
ai-support-retainer,engineering_architecture,PASS,,3,2,"",2026-08-03T21:47:37.0696212+02:00
ai-support-retainer,video_animation,PASS,,3,2,"",2026-08-03T21:47:39.2242118+02:00
ai-support-retainer,audio_music,PASS,,3,2,"",2026-08-03T21:47:41.3363331+02:00
ai-support-retainer,education_training,PASS,,3,2,"",2026-08-03T21:47:43.4894317+02:00
ai-support-retainer,hr_recruiting,PASS,,3,2,"",2026-08-03T21:47:45.6741253+02:00
ai-support-retainer,photography,PASS,,3,2,"",2026-08-03T21:47:47.8745302+02:00
ai-support-retainer,product_project_management,PASS,,3,2,"",2026-08-03T21:47:49.9796943+02:00
ai-support-retainer,engineering_science,PASS,,3,2,"",2026-08-03T21:47:52.3069510+02:00
ai-support-retainer,web3,PASS,,3,2,"",2026-08-03T21:47:54.5588876+02:00
ai-support-retainer,localization,PASS,,3,2,"",2026-08-03T21:47:56.7228482+02:00
ai-support-retainer,community_moderation,PASS,,3,2,"",2026-08-03T21:47:58.8393708+02:00
ai-support-retainer,creator_services,PASS,,3,2,"",2026-08-03T21:48:00.9562069+02:00
ai-support-retainer,real_estate_services,PASS,,3,2,"",2026-08-03T21:48:03.0605691+02:00
ai-support-retainer,healthcare,PASS,,3,2,"",2026-08-03T21:48:05.1967466+02:00
ai-support-retainer,legal,PASS,,3,2,"",2026-08-03T21:48:07.3761051+02:00
ai-support-retainer,retail,PASS,,3,2,"",2026-08-03T21:48:09.5571503+02:00
ai-support-retainer,hospitality,PASS,,3,2,"",2026-08-03T21:48:11.6792431+02:00
ai-support-retainer,construction,PASS,,3,2,"",2026-08-03T21:48:13.9651806+02:00
ai-support-retainer,education,PASS,,3,2,"",2026-08-03T21:48:16.4998015+02:00
ai-support-retainer,finance,PASS,,3,2,"",2026-08-03T21:48:18.9186563+02:00
ai-support-retainer,logistics,PASS,,3,2,"",2026-08-03T21:48:21.1368207+02:00
ai-support-retainer,beauty,PASS,,3,3,"",2026-08-03T21:48:23.7517012+02:00
ai-support-retainer,fitness,PASS,,3,3,"",2026-08-03T21:48:27.1324494+02:00
ai-support-retainer,agriculture,PASS,,3,2,"",2026-08-03T21:48:29.8280369+02:00
ai-support-retainer,automotive,PASS,,3,2,"",2026-08-03T21:48:32.5068033+02:00
ai-support-retainer,real-estate,PASS,,3,2,"",2026-08-03T21:48:35.1096731+02:00
ai-support-retainer,manufacturing,PASS,,3,2,"",2026-08-03T21:48:37.7564354+02:00
ai-support-retainer,technology,PASS,,3,2,"",2026-08-03T21:48:39.9957998+02:00
ai-support-retainer,media,PASS,,3,2,"",2026-08-03T21:48:42.2095927+02:00
ai-support-retainer,nonprofit,PASS,,3,2,"",2026-08-03T21:48:44.3747017+02:00
ai-support-retainer,government,PASS,,3,2,"",2026-08-03T21:48:46.8376481+02:00
ai-support-retainer,energy,PASS,,3,2,"",2026-08-03T21:48:49.0530838+02:00
ai-support-retainer,travel,PASS,,3,2,"",2026-08-03T21:48:51.2445935+02:00
ai-support-retainer,professional,PASS,,3,2,"",2026-08-03T21:48:53.5236442+02:00
ai-support-retainer,entertainment,PASS,,3,2,"",2026-08-03T21:48:55.8179372+02:00
ai-support-retainer,home_services,PASS,,3,2,"",2026-08-03T21:48:58.3552893+02:00
ai-support-retainer,pets,PASS,,3,2,"",2026-08-03T21:49:00.6709797+02:00
ai-support-retainer,industrial,PASS,,3,2,"",2026-08-03T21:49:02.8432019+02:00
custom-software,development_it,PASS,,2,2,"",2026-08-03T21:49:05.0597660+02:00
custom-software,ai_data,PASS,,2,2,"",2026-08-03T21:49:07.3901083+02:00
custom-software,design_creative,PASS,,2,2,"",2026-08-03T21:49:09.7682887+02:00
custom-software,writing_translation,PASS,,2,2,"",2026-08-03T21:49:12.2225731+02:00
custom-software,marketing,PASS,,2,2,"",2026-08-03T21:49:14.8052305+02:00
custom-software,sales,PASS,,2,2,"",2026-08-03T21:49:17.1395720+02:00
custom-software,admin_support,PASS,,2,2,"",2026-08-03T21:49:19.3598969+02:00
custom-software,customer_service,PASS,,2,2,"",2026-08-03T21:49:21.5550718+02:00
custom-software,business_consulting,PASS,,2,2,"",2026-08-03T21:49:23.8679971+02:00
custom-software,finance_accounting,PASS,,2,2,"",2026-08-03T21:49:26.2516294+02:00
custom-software,legal_services,PASS,,2,2,"",2026-08-03T21:49:29.2846577+02:00
custom-software,ecommerce,PASS,,2,2,"",2026-08-03T21:49:31.9180639+02:00
custom-software,engineering_architecture,PASS,,2,2,"",2026-08-03T21:49:34.4180371+02:00
custom-software,video_animation,PASS,,2,2,"",2026-08-03T21:49:36.8764279+02:00
custom-software,audio_music,PASS,,2,2,"",2026-08-03T21:49:39.0268028+02:00
custom-software,education_training,PASS,,2,2,"",2026-08-03T21:49:41.3594121+02:00
custom-software,hr_recruiting,PASS,,2,2,"",2026-08-03T21:49:44.2712853+02:00
custom-software,photography,PASS,,2,2,"",2026-08-03T21:49:46.5382680+02:00
custom-software,product_project_management,PASS,,2,3,"",2026-08-03T21:49:49.1118841+02:00
custom-software,engineering_science,PASS,,2,2,"",2026-08-03T21:49:51.6709221+02:00
custom-software,web3,PASS,,2,2,"",2026-08-03T21:49:54.0928269+02:00
custom-software,localization,PASS,,2,2,"",2026-08-03T21:49:56.4392501+02:00
custom-software,community_moderation,PASS,,2,2,"",2026-08-03T21:49:58.6702644+02:00
custom-software,creator_services,PASS,,2,2,"",2026-08-03T21:50:00.8561986+02:00
custom-software,real_estate_services,PASS,,2,2,"",2026-08-03T21:50:02.9890558+02:00
custom-software,healthcare,PASS,,2,2,"",2026-08-03T21:50:05.1403367+02:00
custom-software,legal,PASS,,2,2,"",2026-08-03T21:50:07.4062683+02:00
custom-software,retail,PASS,,2,2,"",2026-08-03T21:50:09.5748927+02:00
custom-software,hospitality,PASS,,2,2,"",2026-08-03T21:50:12.1884626+02:00
custom-software,construction,PASS,,2,2,"",2026-08-03T21:50:14.5280926+02:00
custom-software,education,PASS,,2,2,"",2026-08-03T21:50:16.8417841+02:00
custom-software,finance,PASS,,2,2,"",2026-08-03T21:50:19.0099183+02:00
custom-software,logistics,PASS,,2,2,"",2026-08-03T21:50:21.2034419+02:00
custom-software,beauty,PASS,,2,3,"",2026-08-03T21:50:23.9051711+02:00
custom-software,fitness,PASS,,2,2,"",2026-08-03T21:50:26.4481374+02:00
custom-software,agriculture,PASS,,2,2,"",2026-08-03T21:50:28.9024468+02:00
custom-software,automotive,PASS,,2,2,"",2026-08-03T21:50:31.2093295+02:00
custom-software,real-estate,PASS,,2,2,"",2026-08-03T21:50:33.5518500+02:00
custom-software,manufacturing,PASS,,2,2,"",2026-08-03T21:50:36.1517508+02:00
custom-software,technology,PASS,,2,2,"",2026-08-03T21:50:38.5730260+02:00
custom-software,media,PASS,,2,2,"",2026-08-03T21:50:41.1242419+02:00
custom-software,nonprofit,PASS,,2,2,"",2026-08-03T21:50:43.4538762+02:00
custom-software,government,PASS,,2,2,"",2026-08-03T21:50:45.7993657+02:00
custom-software,energy,PASS,,2,2,"",2026-08-03T21:50:48.0745868+02:00
custom-software,travel,PASS,,2,2,"",2026-08-03T21:50:50.2078327+02:00
custom-software,professional,PASS,,2,2,"",2026-08-03T21:50:52.4156836+02:00
custom-software,entertainment,PASS,,2,2,"",2026-08-03T21:50:54.6100558+02:00
custom-software,home_services,PASS,,2,2,"",2026-08-03T21:50:56.7280612+02:00
custom-software,pets,PASS,,2,2,"",2026-08-03T21:50:59.3922789+02:00
custom-software,industrial,PASS,,2,2,"",2026-08-03T21:51:01.7574917+02:00
integration,community_moderation,PASS,,3,3,"",2026-08-03T21:51:37.4464568+02:00
integration,creator_services,PASS,,3,2,"",2026-08-03T21:51:41.8204697+02:00
support-priority,industrial,PASS,,2,2,"",2026-08-03T21:51:46.2527418+02:00
support-dedicated,development_it,PASS,,2,2,"",2026-08-03T21:51:50.5512379+02:00
website-business,healthcare,PASS,,0,2,"",2026-08-03T21:51:54.6790962+02:00
website-business,legal,FAIL,,0,2,"The remote server returned an error: (429) Too Many Requests.",2026-08-03T21:51:58.9911311+02:00
website-business,retail,PASS,,0,49818,"",2026-08-04T11:42:18.8418738+02:00
sales-enablement,design_creative,PASS,,2,3,"",2026-08-04T11:42:23.3899038+02:00
sales-enablement,writing_translation,PASS,,2,3,"",2026-08-04T11:42:28.3189768+02:00
lead-gen-retainer,construction,PASS,,3,2,"",2026-08-04T11:42:32.4804676+02:00
lead-gen-retainer,education,PASS,,3,3,"",2026-08-04T11:42:37.1305358+02:00
